6 0
6 1 45
6 2 24 35
6 2 34 35
6 2 34 45
6 2 35 45
6 3 03 14 25
6 3 13 14 25
6 3 13 24 45
6 3 14 25 34
6 3 23 24 25
6 3 23 24 45
6 3 23 34 35
6 3 23 34 45
6 3 24 25 34
6 3 24 34 45
6 3 25 34 45
6 3 25 35 45
6 4 02 03 04 15
6 4 02 03 14 15
6 4 02 03 14 45
6 4 02 13 14 45
6 4 02 13 24 35
6 4 02 13 34 35
6 4 02 13 34 45
6 4 03 04 15 23
6 4 03 04 15 25
6 4 03 13 24 45
6 4 03 14 24 45
6 4 03 15 24 45
6 4 04 15 24 34
6 4 04 15 24 35
6 4 12 13 14 15
6 4 12 13 14 45
6 4 12 13 24 35
6 4 12 13 34 35
6 4 12 13 34 45
6 4 12 23 24 25
6 4 12 23 24 45
6 4 12 23 34 35
6 4 12 23 34 45
6 4 13 14 15 23
6 4 13 14 23 25
6 4 13 15 24 45
6 4 13 23 24 45
6 4 13 23 34 35
6 4 13 23 34 45
6 4 13 24 35 45
6 4 14 15 24 34
6 4 14 15 24 35
6 4 14 23 24 45
6 4 14 23 34 35
6 4 14 23 34 45
6 4 14 24 34 45
6 4 15 23 24 45
6 4 15 23 34 45
6 4 15 24 34 45
6 4 15 25 34 45
6 4 15 25 35 45
6 4 23 24 35 45
6 4 24 25 34 35
6 7 20 21 31 41 50 53 54 2
6 7 20 21 31 41 50 53 54 5
6 7 21 30 32 40 42 50 52 3
6 7 30 31 32 40 41 50 51 3
6 7 30 31 32 40 41 50 51 4
6 7 30 31 32 40 41 42 50 3
6 7 30 31 32 40 41 42 50 5
6 7 30 31 32 40 41 50 52 3
6 7 30 31 32 40 41 50 52 4
6 7 21 30 31 40 41 53 54 2
6 7 21 30 31 40 41 53 54 5
6 7 21 30 32 40 42 53 54 5
6 7 30 31 32 40 41 42 54 3
6 7 30 31 32 40 41 42 54 5
6 7 30 31 32 40 41 53 54 5
6 7 30 31 32 41 42 50 54 3
6 7 30 31 32 41 42 50 54 5
6 7 30 31 32 42 50 51 54 3
6 7 30 31 32 42 50 51 54 5
6 7 21 31 40 42 43 50 52 4
6 7 21 31 40 42 43 50 52 5
6 7 32 40 41 43 50 51 53 4
6 7 40 41 42 43 50 51 52 4
6 7 40 41 42 43 50 51 52 5
6 7 21 31 40 42 43 52 53 4
6 7 21 31 40 42 43 52 53 5
6 7 21 31 41 50 52 53 54 5
6 7 31 32 41 42 50 53 54 5
6 8 10 20 30 40 51 52 53 54 5
6 8 10 20 30 41 42 43 51 52 4
6 8 10 20 30 41 42 43 51 52 5
6 8 10 20 31 32 41 42 51 52 3
6 8 10 20 31 32 41 42 53 54 5
6 8 20 21 30 31 40 41 50 51 2
6 8 20 21 30 31 40 41 53 54 2
6 8 20 21 30 31 40 41 53 54 5
6 8 20 21 30 31 40 52 53 54 5
6 8 20 21 30 31 42 43 52 53 4
6 8 30 31 32 40 41 42 50 51 3
6 8 30 31 32 40 41 42 50 51 5
6 8 30 31 32 40 41 42 53 54 5
6 8 21 31 40 42 43 50 52 53 4
6 8 40 41 42 43 50 51 52 53 4
6 9 10 20 30 41 42 43 51 52 53 4
6 9 20 21 30 31 40 41 52 53 54 5
6 9 30 31 32 40 41 42 50 51 52 3
6 0 01
6 1 54 01
6 1 54 05
6 1 54 50
6 2 42 53 01
6 2 42 53 04
6 2 42 53 40
6 2 42 53 45
6 2 43 53 01
6 2 43 53 04
6 2 43 53 40
6 2 43 53 45
6 2 43 54 01
6 2 43 54 05
6 2 43 54 50
6 2 53 54 01
6 2 53 54 05
6 2 53 54 50
6 3 30 41 52 34
6 3 31 41 52 03
6 3 31 41 52 05
6 3 31 41 52 30
6 3 31 41 52 34
6 3 31 41 52 35
6 3 31 41 52 50
6 3 31 41 52 53
6 3 31 42 54 03
6 3 31 42 54 05
6 3 31 42 54 30
6 3 31 42 54 35
6 3 31 42 54 50
6 3 31 42 54 53
6 3 41 43 52 04
6 3 41 43 52 05
6 3 41 43 52 40
6 3 41 43 52 45
6 3 41 43 52 50
6 3 41 43 52 54
6 3 32 42 52 01
6 3 32 42 52 03
6 3 32 42 52 30
6 3 32 42 52 34
6 3 32 42 54 01
6 3 32 42 54 03
6 3 32 42 54 05
6 3 32 42 54 30
6 3 32 42 54 35
6 3 32 42 54 50
6 3 32 42 54 53
6 3 32 43 53 01
6 3 32 43 53 04
6 3 32 43 53 40
6 3 32 43 53 45
6 3 32 43 54 01
6 3 32 43 54 05
6 3 32 43 54 50
6 3 42 43 52 01
6 3 42 43 52 04
6 3 42 43 52 05
6 3 42 43 52 40
6 3 42 43 52 45
6 3 42 43 52 50
6 3 42 43 52 54
6 3 42 43 54 01
6 3 42 43 54 05
6 3 42 43 54 50
6 3 43 52 54 01
6 3 43 52 54 05
6 3 43 52 54 50
6 3 52 53 54 01
6 3 52 53 54 05
6 3 52 53 54 50
6 4 20 30 40 51 23
6 4 20 30 40 51 25
6 4 20 30 40 51 52
6 4 20 30 41 51 23
6 4 20 30 41 51 24
6 4 20 30 41 54 23
6 4 20 30 41 54 25
6 4 20 30 41 54 52
6 4 20 31 41 54 23
6 4 20 31 41 54 25
6 4 20 31 41 54 32
6 4 20 31 41 54 35
6 4 20 31 41 54 52
6 4 20 31 41 54 53
6 4 20 31 42 53 45
6 4 20 31 43 53 24
6 4 20 31 43 53 42
6 4 20 31 43 53 45
6 4 20 31 43 54 25
6 4 20 31 43 54 52
6 4 30 32 40 51 34
6 4 30 32 40 51 35
6 4 30 32 40 51 43
6 4 30 32 40 51 45
6 4 30 32 40 51 53
6 4 30 32 40 51 54
6 4 30 40 51 52 34
6 4 30 40 51 52 35
6 4 30 40 51 52 53
6 4 30 31 42 54 35
6 4 30 31 42 54 53
6 4 30 41 42 54 35
6 4 30 41 42 54 53
6 4 30 42 51 54 35
6 4 30 42 51 54 53
6 4 40 42 43 51 45
6 4 40 42 43 51 54
6 4 40 42 51 53 45
6 4 21 31 41 51 02
6 4 21 31 41 51 20
6 4 21 31 41 51 23
6 4 21 31 41 54 02
6 4 21 31 41 54 05
6 4 21 31 41 54 20
6 4 21 31 41 54 23
6 4 21 31 41 54 25
6 4 21 31 41 54 50
6 4 21 31 41 54 52
6 4 21 31 42 53 04
6 4 21 31 42 53 40
6 4 21 31 42 53 45
6 4 21 31 43 53 02
6 4 21 31 43 53 04
6 4 21 31 43 53 20
6 4 21 31 43 53 24
6 4 21 31 43 53 40
6 4 21 31 43 53 42
6 4 21 31 43 53 45
6 4 21 31 43 54 02
6 4 21 31 43 54 05
6 4 21 31 43 54 20
6 4 21 31 43 54 25
6 4 21 31 43 54 50
6 4 21 31 43 54 52
6 4 21 32 42 52 03
6 4 21 32 42 52 30
6 4 21 32 42 52 34
6 4 21 32 42 54 03
6 4 21 32 42 54 05
6 4 21 32 42 54 30
6 4 21 32 42 54 35
6 4 21 32 42 54 50
6 4 21 32 42 54 53
6 4 21 32 43 53 04
6 4 21 32 43 53 40
6 4 21 32 43 53 45
6 4 21 32 43 54 05
6 4 21 32 43 54 50
6 4 31 32 41 51 03
6 4 31 32 41 51 04
6 4 31 32 41 51 30
6 4 31 32 41 51 34
6 4 31 32 41 51 40
6 4 31 32 41 51 43
6 4 31 32 41 51 45
6 4 31 32 41 52 03
6 4 31 32 41 52 04
6 4 31 32 41 52 30
6 4 31 32 41 52 34
6 4 31 32 41 52 40
6 4 31 32 41 52 43
6 4 31 32 41 52 45
6 4 31 42 51 54 03
6 4 31 42 51 54 05
6 4 31 42 51 54 30
6 4 31 42 51 54 35
6 4 31 42 51 54 50
6 4 31 42 51 54 53
6 4 31 32 42 54 03
6 4 31 32 42 54 05
6 4 31 32 42 54 30
6 4 31 32 42 54 35
6 4 31 32 42 54 50
6 4 31 32 42 54 53
6 4 31 32 43 53 04
6 4 31 32 43 53 40
6 4 31 32 43 53 45
6 4 31 32 43 54 05
6 4 31 32 43 54 50
6 4 31 42 53 54 05
6 4 31 42 53 54 50
6 4 41 42 43 51 04
6 4 41 42 43 51 05
6 4 41 42 43 51 40
6 4 41 42 43 51 45
6 4 41 42 43 51 50
6 4 41 42 43 51 54
6 4 41 42 51 53 04
6 4 41 42 51 53 40
6 4 41 42 51 53 45
6 4 32 41 42 54 03
6 4 32 41 42 54 05
6 4 32 41 42 54 30
6 4 32 41 42 54 35
6 4 32 41 42 54 50
6 4 32 41 42 54 53
6 4 32 41 43 53 04
6 4 32 41 43 53 05
6 4 32 41 43 53 40
6 4 32 41 43 53 45
6 4 32 41 43 53 50
6 4 32 41 43 53 54
6 4 32 41 43 54 05
6 4 32 41 43 54 50
6 4 41 42 43 54 05
6 4 41 42 43 54 50
6 4 32 42 51 54 03
6 4 32 42 51 54 05
6 4 32 42 51 54 30
6 4 32 42 51 54 35
6 4 32 42 51 54 50
6 4 32 42 51 54 53
6 4 32 43 51 54 05
6 4 32 43 51 54 50
6 4 42 43 51 54 05
6 4 42 43 51 54 50
6 4 43 51 52 54 05
6 4 43 51 52 54 50
6 4 51 52 53 54 05
6 4 51 52 53 54 50
6 4 32 42 53 54 01
6 4 32 42 53 54 05
6 4 32 42 53 54 50
6 4 42 43 52 53 01
6 4 42 43 52 53 04
6 4 42 43 52 53 40
6 4 42 43 52 53 45
6 5 10 20 30 40 50 12
6 5 10 20 30 40 54 12
6 5 10 20 30 40 54 15
6 5 10 20 30 40 54 51
6 5 10 20 30 42 53 14
6 5 10 20 30 42 53 41
6 5 10 20 30 42 53 45
6 5 10 20 30 43 53 12
6 5 10 20 30 43 53 14
6 5 10 20 30 43 53 41
6 5 10 20 30 43 53 45
6 5 10 20 30 43 54 12
6 5 10 20 30 43 54 15
6 5 10 20 30 43 54 51
6 5 10 20 31 41 52 34
6 5 10 20 31 41 52 35
6 5 10 20 31 41 52 53
6 5 10 20 31 42 54 35
6 5 10 20 31 42 54 53
6 5 10 20 32 42 52 13
6 5 10 20 32 42 52 31
6 5 10 20 32 42 52 34
6 5 10 20 32 42 54 13
6 5 10 20 32 42 54 15
6 5 10 20 32 42 54 31
6 5 10 20 32 42 54 35
6 5 10 20 32 42 54 51
6 5 10 20 32 42 54 53
6 5 10 20 32 43 53 14
6 5 10 20 32 43 53 41
6 5 10 20 32 43 53 45
6 5 10 20 32 43 54 15
6 5 10 20 32 43 54 51
6 5 10 21 31 41 51 23
6 5 10 21 31 41 54 23
6 5 10 21 31 41 54 25
6 5 10 21 31 41 54 52
6 5 10 21 31 42 53 45
6 5 10 21 31 43 53 24
6 5 10 21 31 43 53 42
6 5 10 21 31 43 53 45
6 5 10 21 31 43 54 25
6 5 10 21 31 43 54 52
6 5 10 21 32 42 52 34
6 5 10 21 32 42 54 35
6 5 10 21 32 42 54 53
6 5 10 21 32 43 53 45
6 5 20 21 30 40 50 23
6 5 20 21 30 40 50 32
6 5 20 21 30 40 50 34
6 5 20 21 30 40 51 23
6 5 20 21 30 40 51 25
6 5 20 21 30 40 51 32
6 5 20 21 30 40 51 34
6 5 20 21 30 40 51 35
6 5 20 21 30 40 51 52
6 5 20 21 30 40 51 53
6 5 20 30 41 50 54 23
6 5 20 30 41 50 54 25
6 5 20 30 41 50 54 52
6 5 20 21 30 41 54 23
6 5 20 21 30 41 54 25
6 5 20 21 30 41 54 32
6 5 20 21 30 41 54 35
6 5 20 21 30 41 54 52
6 5 20 21 30 41 54 53
6 5 20 21 30 42 53 45
6 5 20 21 30 42 53 54
6 5 20 31 40 41 54 23
6 5 20 31 40 41 54 25
6 5 20 31 40 41 54 52
6 5 20 31 40 43 53 24
6 5 20 31 40 43 53 25
6 5 20 31 40 43 53 42
6 5 20 31 40 43 53 45
6 5 20 31 40 43 53 52
6 5 20 31 40 43 53 54
6 5 20 31 40 43 54 25
6 5 20 31 40 43 54 52
6 5 20 31 41 50 54 23
6 5 20 31 41 50 54 25
6 5 20 31 41 50 54 32
6 5 20 31 41 50 54 35
6 5 20 31 41 50 54 52
6 5 20 31 41 50 54 53
6 5 20 31 43 50 54 25
6 5 20 31 43 50 54 52
6 5 20 21 31 41 54 23
6 5 20 21 31 41 54 25
6 5 20 21 31 41 54 32
6 5 20 21 31 41 54 35
6 5 20 21 31 41 54 52
6 5 20 21 31 41 54 53
6 5 20 21 31 43 53 24
6 5 20 21 31 43 53 42
6 5 20 21 31 43 53 45
6 5 20 21 31 43 54 25
6 5 20 21 31 43 54 52
6 5 20 21 32 42 52 34
6 5 20 21 32 42 54 35
6 5 20 21 32 42 54 53
6 5 20 21 32 43 53 45
6 5 20 31 41 42 53 45
6 5 20 31 41 42 53 54
6 5 20 31 41 53 54 25
6 5 20 31 41 53 54 52
6 5 20 31 42 43 52 45
6 5 20 31 42 43 52 54
6 5 30 31 32 40 50 34
6 5 30 31 32 40 50 43
6 5 30 31 32 40 50 45
6 5 30 31 40 42 50 34
6 5 30 31 40 42 50 35
6 5 30 31 40 42 50 53
6 5 30 31 40 41 52 34
6 5 30 31 40 41 52 35
6 5 30 31 40 41 52 53
6 5 30 31 32 40 51 34
6 5 30 31 32 40 51 43
6 5 30 31 32 40 51 45
6 5 30 31 40 42 51 34
6 5 30 31 40 42 51 35
6 5 30 31 40 42 51 43
6 5 30 31 40 42 51 45
6 5 30 31 40 42 51 53
6 5 30 31 40 42 51 54
6 5 30 31 42 50 54 35
6 5 30 31 42 50 54 53
6 5 30 41 42 50 54 35
6 5 30 41 42 50 54 53
6 5 30 42 50 51 54 35
6 5 30 42 50 51 54 53
6 5 21 30 31 43 53 24
6 5 21 30 31 43 53 42
6 5 21 30 31 43 53 45
6 5 21 30 31 43 54 25
6 5 21 30 31 43 54 52
6 5 21 30 41 53 54 25
6 5 21 30 41 53 54 52
6 5 21 30 32 42 52 34
6 5 21 30 32 42 52 43
6 5 21 30 32 42 52 45
6 5 21 30 32 42 54 35
6 5 21 30 32 42 54 53
6 5 21 30 32 43 53 45
6 5 30 31 32 42 54 35
6 5 30 31 32 42 54 53
6 5 30 31 32 43 53 45
6 5 30 32 41 42 54 35
6 5 30 32 41 42 54 53
6 5 30 32 42 51 54 35
6 5 30 32 42 51 54 53
6 5 40 41 42 43 50 45
6 5 40 41 42 43 50 54
6 5 40 41 43 50 52 45
6 5 40 41 43 50 52 54
6 5 21 31 40 41 54 23
6 5 21 31 40 41 54 25
6 5 21 31 40 41 54 52
6 5 21 31 40 42 53 45
6 5 21 31 40 42 53 54
6 5 21 31 40 43 53 24
6 5 21 31 40 43 53 25
6 5 21 31 40 43 53 42
6 5 21 31 40 43 53 45
6 5 21 31 40 43 53 52
6 5 21 31 40 43 53 54
6 5 21 31 40 43 54 25
6 5 21 31 40 43 54 52
6 5 21 32 40 42 54 35
6 5 21 32 40 42 54 53
6 5 21 32 40 43 53 45
6 5 21 32 40 43 53 54
6 5 31 32 40 43 53 45
6 5 31 32 40 43 53 54
6 5 32 40 41 42 54 35
6 5 32 40 41 42 54 53
6 5 32 40 41 43 53 45
6 5 32 40 41 43 53 54
6 5 32 40 43 51 53 45
6 5 21 31 41 50 54 23
6 5 21 31 41 50 54 25
6 5 21 31 41 50 54 52
6 5 21 31 43 50 54 25
6 5 21 31 43 50 54 52
6 5 21 32 42 50 54 35
6 5 21 32 42 50 54 53
6 5 32 41 42 50 54 35
6 5 32 41 42 50 54 53
6 5 32 42 50 51 54 35
6 5 32 42 50 51 54 53
6 5 21 31 41 53 54 02
6 5 21 31 41 53 54 05
6 5 21 31 41 53 54 20
6 5 21 31 41 53 54 25
6 5 21 31 41 53 54 50
6 5 21 31 41 53 54 52
6 5 21 31 42 43 52 04
6 5 21 31 42 43 52 05
6 5 21 31 42 43 52 40
6 5 21 31 42 43 52 45
6 5 21 31 42 43 52 50
6 5 21 31 42 43 52 54
6 5 21 31 42 43 54 05
6 5 21 31 42 43 54 50
6 5 21 31 43 52 54 05
6 5 21 31 43 52 54 50
6 5 21 32 42 53 54 05
6 5 21 32 42 53 54 50
6 5 31 32 41 42 51 03
6 5 31 32 41 42 51 05
6 5 31 32 41 42 51 30
6 5 31 32 41 42 51 34
6 5 31 32 41 42 51 35
6 5 31 32 41 42 51 50
6 5 31 32 41 42 51 53
6 5 31 32 41 42 54 03
6 5 31 32 41 42 54 05
6 5 31 32 41 42 54 30
6 5 31 32 41 42 54 35
6 5 31 32 41 42 54 50
6 5 31 32 41 42 54 53
6 5 31 32 41 53 54 05
6 5 31 32 41 53 54 50
6 5 31 32 42 51 54 03
6 5 31 32 42 51 54 05
6 5 31 32 42 51 54 30
6 5 31 32 42 51 54 35
6 5 31 32 42 51 54 50
6 5 31 32 42 51 54 53
6 5 32 41 43 51 53 04
6 5 32 41 43 51 53 40
6 5 32 41 43 51 53 45
6 5 41 42 43 51 52 04
6 5 41 42 43 51 52 05
6 5 41 42 43 51 52 40
6 5 41 42 43 51 52 45
6 5 41 42 43 51 52 50
6 5 41 42 43 51 52 54
6 5 32 42 51 53 54 05
6 5 32 42 51 53 54 50
6 6 10 20 30 40 53 54 12
6 6 10 20 30 40 53 54 15
6 6 10 20 30 40 53 54 51
6 6 10 20 30 41 43 52 45
6 6 10 20 30 41 43 52 54
6 6 10 20 30 42 43 52 14
6 6 10 20 30 42 43 52 15
6 6 10 20 30 42 43 52 41
6 6 10 20 30 42 43 52 45
6 6 10 20 30 42 43 52 51
6 6 10 20 30 42 43 52 54
6 6 10 20 30 42 43 54 15
6 6 10 20 30 42 43 54 51
6 6 10 20 30 43 52 54 15
6 6 10 20 30 43 52 54 51
6 6 10 20 31 32 41 51 34
6 6 10 20 31 32 41 51 43
6 6 10 20 31 32 41 51 45
6 6 10 20 31 32 41 52 34
6 6 10 20 31 32 41 52 43
6 6 10 20 31 32 41 52 45
6 6 10 20 31 42 51 54 35
6 6 10 20 31 42 51 54 53
6 6 10 20 31 32 42 54 35
6 6 10 20 31 32 42 54 53
6 6 10 20 31 32 43 53 45
6 6 10 20 32 41 42 54 35
6 6 10 20 32 41 42 54 53
6 6 10 20 32 41 43 53 45
6 6 10 20 32 41 43 53 54
6 6 10 20 32 42 51 54 35
6 6 10 20 32 42 51 54 53
6 6 10 20 32 42 53 54 15
6 6 10 20 32 42 53 54 51
6 6 10 21 31 41 53 54 25
6 6 10 21 31 41 53 54 52
6 6 10 21 31 42 43 52 45
6 6 10 21 31 42 43 52 54
6 6 20 21 30 31 40 50 23
6 6 20 21 30 31 40 50 24
6 6 20 21 30 31 40 50 42
6 6 20 21 30 31 40 50 45
6 6 20 21 30 31 40 51 23
6 6 20 21 30 31 40 51 24
6 6 20 21 30 31 40 51 42
6 6 20 21 30 31 40 51 45
6 6 20 21 30 40 41 54 23
6 6 20 21 30 40 41 54 25
6 6 20 21 30 40 41 54 32
6 6 20 21 30 40 41 54 35
6 6 20 21 30 40 41 54 52
6 6 20 21 30 40 41 54 53
6 6 20 30 31 40 53 54 25
6 6 20 30 31 40 53 54 52
6 6 20 21 30 41 50 54 23
6 6 20 21 30 41 50 54 25
6 6 20 21 30 41 50 54 32
6 6 20 21 30 41 50 54 35
6 6 20 21 30 41 50 54 52
6 6 20 21 30 41 50 54 53
6 6 20 21 30 31 41 54 23
6 6 20 21 30 31 41 54 25
6 6 20 21 30 31 41 54 52
6 6 20 21 30 31 42 53 45
6 6 20 21 30 31 43 53 24
6 6 20 21 30 31 43 53 42
6 6 20 21 30 31 43 53 45
6 6 20 21 30 31 43 54 25
6 6 20 21 30 31 43 54 52
6 6 20 21 30 41 53 54 25
6 6 20 21 30 41 53 54 52
6 6 20 21 30 42 51 53 45
6 6 20 21 30 42 51 53 54
6 6 20 21 30 42 43 52 45
6 6 20 21 30 42 43 52 54
6 6 20 30 31 42 43 52 45
6 6 20 30 31 42 43 52 54
6 6 20 31 40 43 50 53 24
6 6 20 31 40 43 50 53 42
6 6 20 31 40 43 50 53 45
6 6 20 21 31 40 43 53 24
6 6 20 21 31 40 43 53 25
6 6 20 21 31 40 43 53 42
6 6 20 21 31 40 43 53 45
6 6 20 21 31 40 43 53 52
6 6 20 21 31 40 43 53 54
6 6 20 21 31 40 43 54 25
6 6 20 21 31 40 43 54 52
6 6 20 21 31 41 50 54 23
6 6 20 21 31 41 50 54 25
6 6 20 21 31 41 50 54 32
6 6 20 21 31 41 50 54 35
6 6 20 21 31 41 50 54 52
6 6 20 21 31 41 50 54 53
6 6 20 21 31 43 50 54 25
6 6 20 21 31 43 50 54 52
6 6 20 31 41 42 50 53 45
6 6 20 31 41 50 53 54 25
6 6 20 31 41 50 53 54 52
6 6 20 21 31 41 53 54 25
6 6 20 21 31 41 53 54 52
6 6 20 31 42 43 51 52 45
6 6 20 31 42 43 51 52 54
6 6 20 31 42 43 52 53 45
6 6 30 31 32 40 41 50 34
6 6 30 31 32 40 41 50 35
6 6 30 31 32 40 41 50 43
6 6 30 31 32 40 41 50 45
6 6 30 31 32 40 41 50 53
6 6 30 31 32 40 41 50 54
6 6 30 31 40 41 50 52 34
6 6 30 31 40 41 50 52 35
6 6 30 31 40 41 50 52 53
6 6 21 30 31 40 53 54 25
6 6 21 30 31 40 53 54 52
6 6 21 30 32 40 42 52 34
6 6 21 30 32 40 42 52 35
6 6 21 30 32 40 42 52 53
6 6 21 30 32 40 42 54 35
6 6 21 30 32 40 42 54 53
6 6 30 31 32 40 42 51 34
6 6 30 31 32 40 42 51 35
6 6 30 31 32 40 42 51 43
6 6 30 31 32 40 42 51 45
6 6 30 31 32 40 42 51 53
6 6 30 31 32 40 42 51 54
6 6 30 31 40 42 51 52 34
6 6 21 30 32 42 50 54 35
6 6 21 30 32 42 50 54 53
6 6 30 31 42 50 51 54 35
6 6 30 31 42 50 51 54 53
6 6 30 31 32 42 50 54 35
6 6 30 31 32 42 50 54 53
6 6 30 32 41 42 50 54 35
6 6 30 32 41 42 50 54 53
6 6 30 32 42 50 51 54 35
6 6 30 32 42 50 51 54 53
6 6 30 31 32 41 42 54 35
6 6 30 31 32 41 42 54 53
6 6 21 31 40 42 50 53 45
6 6 21 31 40 43 50 53 24
6 6 21 31 40 43 50 53 42
6 6 21 31 40 43 50 53 45
6 6 21 32 40 43 50 53 45
6 6 31 32 40 43 50 53 45
6 6 40 41 42 43 50 51 45
6 6 40 41 42 43 50 51 54
6 6 40 41 42 50 51 53 45
6 6 32 40 41 43 50 53 45
6 6 32 40 41 43 50 53 54
6 6 21 31 40 42 43 52 45
6 6 21 31 40 42 43 52 54
6 6 31 32 40 41 42 54 35
6 6 31 32 40 41 42 54 53
6 6 21 31 41 50 53 54 25
6 6 21 31 41 50 53 54 52
6 6 21 31 42 43 50 52 45
6 6 21 31 42 43 50 52 54
6 6 31 32 41 42 50 54 35
6 6 31 32 41 42 50 54 53
6 6 21 31 41 52 53 54 05
6 6 21 31 41 52 53 54 50
6 6 21 31 42 43 52 53 04
6 6 21 31 42 43 52 53 40
6 6 21 31 42 43 52 53 45
6 6 31 32 41 42 51 52 03
6 6 31 32 41 42 51 52 30
6 6 31 32 41 42 51 52 34
6 6 31 32 41 42 53 54 05
6 6 31 32 41 42 53 54 50
6 6 41 42 43 51 52 53 04
6 6 41 42 43 51 52 53 40
6 6 41 42 43 51 52 53 45
6 7 10 20 30 40 52 53 54 15
6 7 10 20 30 40 52 53 54 51
6 7 10 20 30 41 42 43 51 45
6 7 10 20 30 41 42 43 51 54
6 7 10 20 30 41 42 51 53 45
6 7 10 20 30 42 43 52 53 14
6 7 10 20 30 42 43 52 53 41
6 7 10 20 30 42 43 52 53 45
6 7 10 20 31 32 41 42 51 34
6 7 10 20 31 32 41 42 51 35
6 7 10 20 31 32 41 42 51 53
6 7 10 20 31 32 41 42 54 35
6 7 10 20 31 32 41 42 54 53
6 7 10 20 31 32 42 51 54 35
6 7 10 20 31 32 42 51 54 53
6 7 10 20 32 41 43 51 53 45
6 7 10 21 31 42 43 52 53 45
6 7 20 21 30 31 40 41 50 23
6 7 20 21 30 31 40 41 50 25
6 7 20 21 30 31 40 41 50 52
6 7 20 21 30 31 40 41 54 23
6 7 20 21 30 31 40 41 54 25
6 7 20 21 30 31 40 41 54 52
6 7 20 21 30 31 40 53 54 25
6 7 20 21 30 31 40 53 54 52
6 7 20 21 30 31 41 50 54 23
6 7 20 21 30 31 41 50 54 25
6 7 20 21 30 31 41 50 54 52
6 7 20 21 30 31 42 43 52 45
6 7 20 21 30 31 42 43 52 54
6 7 20 21 30 42 43 52 53 45
6 7 20 30 31 42 43 51 52 45
6 7 20 30 31 42 43 51 52 54
6 7 20 21 31 40 43 50 53 24
6 7 20 21 31 40 43 50 53 42
6 7 20 21 31 40 43 50 53 45
6 7 20 21 31 41 50 53 54 25
6 7 20 21 31 41 50 53 54 52
6 7 21 30 32 40 42 50 52 34
6 7 30 31 32 40 41 50 51 34
6 7 30 31 32 40 41 50 51 43
6 7 30 31 32 40 41 50 51 45
6 7 30 31 32 40 41 42 50 34
6 7 30 31 32 40 41 42 50 35
6 7 30 31 32 40 41 42 50 53
6 7 30 31 32 40 41 50 52 34
6 7 30 31 32 40 41 50 52 43
6 7 30 31 32 40 41 50 52 45
6 7 21 30 31 40 41 53 54 25
6 7 21 30 31 40 41 53 54 52
6 7 30 31 32 40 41 42 54 35
6 7 30 31 32 40 41 42 54 53
6 7 30 31 32 41 42 50 54 35
6 7 30 31 32 41 42 50 54 53
6 7 30 31 32 42 50 51 54 35
6 7 30 31 32 42 50 51 54 53
6 7 21 31 40 42 43 50 52 45
6 7 21 31 40 42 43 50 52 54
6 7 32 40 41 43 50 51 53 45
6 7 40 41 42 43 50 51 52 45
6 7 40 41 42 43 50 51 52 54
6 7 21 31 40 42 43 52 53 45
6 7 21 31 40 42 43 52 53 54
6 8 10 20 30 41 42 43 51 52 45
6 8 10 20 30 41 42 43 51 52 54
6 8 10 20 31 32 41 42 51 52 34
6 8 20 21 30 31 40 41 50 51 23
6 8 20 21 30 31 40 41 53 54 25
6 8 20 21 30 31 40 41 53 54 52
6 8 20 21 30 31 42 43 52 53 45
6 8 30 31 32 40 41 42 50 51 34
6 8 30 31 32 40 41 42 50 51 35
6 8 30 31 32 40 41 42 50 51 53
6 8 21 31 40 42 43 50 52 53 45
6 8 40 41 42 43 50 51 52 53 45
6 9 10 20 30 41 42 43 51 52 53 45
6 9 30 31 32 40 41 42 50 51 52 34
6 0 012
6 1 54 012
6 1 54 015
6 1 54 051
6 1 54 501
6 2 42 53 014
6 2 42 53 041
6 2 42 53 045
6 2 42 53 401
6 2 42 53 405
6 2 42 53 450
6 2 43 53 012
6 2 43 53 014
6 2 43 53 041
6 2 43 53 045
6 2 43 53 401
6 2 43 53 405
6 2 43 53 450
6 2 43 54 012
6 2 43 54 015
6 2 43 54 051
6 2 43 54 501
6 2 53 54 012
6 2 53 54 015
6 2 53 54 051
6 2 53 54 501
6 3 30 41 52 345
6 3 31 41 52 034
6 3 31 41 52 035
6 3 31 41 52 053
6 3 31 41 52 304
6 3 31 41 52 305
6 3 31 41 52 340
6 3 31 41 52 345
6 3 31 41 52 350
6 3 31 41 52 354
6 3 31 41 52 503
6 3 31 41 52 530
6 3 31 41 52 534
6 3 31 42 54 035
6 3 31 42 54 053
6 3 31 42 54 305
6 3 31 42 54 350
6 3 31 42 54 503
6 3 31 42 54 530
6 3 41 43 52 045
6 3 41 43 52 054
6 3 41 43 52 405
6 3 41 43 52 450
6 3 41 43 52 504
6 3 41 43 52 540
6 3 32 42 52 013
6 3 32 42 52 031
6 3 32 42 52 034
6 3 32 42 52 301
6 3 32 42 52 304
6 3 32 42 52 340
6 3 32 42 52 345
6 3 32 42 54 013
6 3 32 42 54 015
6 3 32 42 54 031
6 3 32 42 54 035
6 3 32 42 54 051
6 3 32 42 54 053
6 3 32 42 54 301
6 3 32 42 54 305
6 3 32 42 54 350
6 3 32 42 54 501
6 3 32 42 54 503
6 3 32 42 54 530
6 3 32 43 53 014
6 3 32 43 53 041
